
date;_sale_id;_product_id;category;quantity;unit_price;discount;country;payment_method
2024-09-02;204a50a5-3f16-4ffd-8799-c90f7b101645;879856834790;Books;4;24.99;0.2;Argentina;PayPal
2024-11-13;e66bdf6c-8a09-4b58-b738-8955307d4439;633768062780;Toys;2;499.99;0.05;México;Bitcoin
2024-10-14;63320b94-41dd-4b98-804b-938e29a01b3f;841331158449;Home;3;499.99;0.0;Colombia;Cash
2024-12-14;91d16a69-4c9e-4550-8020-c57ef2fc0148;905551496130;Electronics;10;2399.99;0.0;México;Bank Transfer
2024-11-03;c3a67257-1b93-4118-afae-51976d8d430b;997092223690;Home;1;89.99;0.0;España;PayPal
2024-12-12;d823a4d3-7aab-49c7-9287-9424a1954f06;581192213599;Home;5;699.99;0.0;Perú;PayPal
2024-08-30;7f5a2d7e-2dd7-4e2e-a089-b2065c9613e6;411394630394;Toys;1;49.99;0.05;España;Cash
2024-11-20;adab8ea4-d1d9-4533-83ac-86065df51f36;792431020695;Clothing;9;79.99;0.05;España;Bank Transfer
2024-06-20;c17e94cc-e2fc-42a9-8092-8cc4a44d6fde;501730648715;Food;9;12.99;0.05;España;Bank Transfer
2024-08-06;a7d5493a-2844-4c07-9920-7dfc7328610d;768060824827;Toys;5;499.99;0.0;Chile;Bitcoin
2024-12-18;5369c007-3d1f-4733-9300-111a41bbf658;599599248147;Home;4;159.99;0.0;México;Bank Transfer
2024-06-16;61826b5f-2d94-4448-8208-7a41501f64bb;626279160993;Books;10;19.99;0.0;España;PayPal
2024-06-24;cbb4db91-844e-4c02-b353-7d1be069f888;743703231485;Electronics;10;799.99;0.0;Colombia;Bank Transfer
2024-03-10;49fb7110-2395-4b56-99e1-d60e04a2e0ce;896958060249;Food;10;9.99;0.2;México;Credit Card
2024-02-15;5056a6dd-e273-48d4-82c3-19476ebb948e;668481904192;Books;8;14.99;0.0;Chile;Debit Card
2024-07-14;470b7216-ccbb-4e3d-8e49-e1a44855b804;635171638297;Electronics;5;999.99;0.0;Argentina;Credit Card
2024-12-12;368a0d9f-c4fc-4d7c-87f2-e81355bda41c;814455346700;Books;7;24.99;0.1;España;Debit Card
2024-01-05;e447bae3-f72e-4f9c-9e0a-b34c22840326;803801393382;Clothing;7;129.99;0.0;España;Cash
2024-10-26;4dea9148-17c1-4078-87d7-aacb81a42a22;459900256211;Books;10;24.99;0.15;Chile;PayPal
2024-02-23;9198073a-4c6a-4073-8004-e7babae638fe;440040012276;Clothing;5;79.99;0.0;Colombia;Bank Transfer
2024-03-08;5cb48fe8-3af7-482f-9622-388919c0712b;908353469829;Home;2;699.99;0.0;Perú;Bank Transfer
2024-12-02;86824cb5-15e6-48ff-b0bb-72db49ca03d8;629970775452;Toys;4;29.99;0.0;Chile;Bitcoin
2024-05-20;22de5eb0-9754-4da9-8e7c-8ca21b34b5b3;947093128704;Toys;10;5.99;0.1;Colombia;Bitcoin
2024-04-30;d6577da8-7ee2-4264-b5af-8531f9d06304;540302959379;Books;5;24.99;0.0;España;Credit Card
2024-11-22;16e7f0f6-da61-4b9a-a36f-09d551aa605e;828445168459;Electronics;3;999.99;0.0;España;Cash
2024-05-18;b1c0d5ed-4f22-46ad-a038-11563351a280;273126681567;Clothing;6;39.99;0.1;España;PayPal
2024-07-29;fcd2b197-2111-4668-ac25-a5497ce0db99;121794069650;Food;5;1.99;0.0;Argentina;PayPal
2024-09-19;8606c38f-d281-4886-9109-e35952253dfc;869244331397;Clothing;1;79.99;0.1;Perú;PayPal
2024-03-19;2e848010-db0e-4f9c-9710-66e66f41fa96;629050610399;Food;8;12.99;0.05;Argentina;PayPal
2024-02-01;18032eaf-79ed-4daf-a61e-06a2e9ac89a6;529669643778;Food;3;1.99;0.0;Perú;PayPal
2024-02-06;8996e02d-f998-4e53-aa3e-767b3ceb0d91;392513866499;Clothing;8;129.99;0.1;España;Debit Card
2024-09-27;86178804-bb92-4332-9316-b0a360a68ea9;118964128065;Home;5;159.99;0.1;México;Bank Transfer
2024-12-29;a3aee8f8-4aa8-470c-bfca-a9d97aa93eb9;529485815677;Food;3;24.99;0.0;Perú;Bank Transfer
2024-02-09;41b3586a-d77e-45c8-8870-337ac0698c24;950345593718;Clothing;2;39.99;0.2;España;Cash
2024-05-02;88425e8a-f03e-4623-82be-5506669603f0;513110999505;Books;3;24.99;0.15;Perú;Debit Card
2024-10-25;ab178cf8-7917-4d69-8e83-1224d48cbeea;685840469632;Electronics;10;799.99;0.1;España;Debit Card
2024-05-05;6d5f7a0c-43ec-4ea8-af40-9b746d7b84f8;747631994400;Food;6;12.99;0.0;España;PayPal
2024-04-07;6b81abe3-e4a2-49df-bacb-b5aa90808bad;299685889762;Toys;8;499.99;0.05;Perú;Credit Card
2024-07-03;6b7d3668-6ff7-43b0-b409-3cd81bc947dc;746000190364;Food;1;12.99;0.05;Chile;PayPal
2024-12-04;bb752562-ceb5-461a-80a4-c517ced3f12b;994574529332;Home;3;699.99;0.05;España;Credit Card
2024-06-13;bac4f611-0532-4f87-bd7f-dc0d0923e94c;503184868774;Clothing;6;39.99;0.0;España;Bank Transfer
2024-11-03;a432ac5b-e9df-4124-b1fe-e8339ee71c2f;871686649086;Toys;4;499.99;0.05;Colombia;Bitcoin
2024-07-17;79dd3422-87fe-4a4e-bc2a-b913402efec2;507258160607;Food;9;1.99;0.1;Perú;Credit Card
2024-10-06;424f2142-ba8a-43f1-aebb-e1e7cfddd1a6;238007533590;Electronics;8;1199.99;0.0;Perú;Cash
2024-05-17;175931af-492d-400d-86f1-a6ea3f47cf7c;460271764554;Books;7;14.99;0.0;Perú;Cash
2024-05-24;22b44501-bf78-4220-8759-a22b412f4437;779853072288;Food;6;9.99;0.0;Argentina;Credit Card
2024-01-06;2451c4e9-79db-47ad-9814-850616e7f8ad;262449684164;Food;1;12.99;0.0;Colombia;Credit Card
2024-09-27;2707e47a-6684-4b7f-8ae7-fc07b25c9fdb;856744146558;Home;8;699.99;0.15;España;PayPal
2024-10-02;8d702b93-ee28-4314-9424-2ce7ae989bac;413493284417;Clothing;6;39.99;0.0;Argentina;Cash
2024-08-13;afd3c15c-ca76-441a-a7ae-26cf7d995aba;801648614499;Food;5;12.99;0.0;México;Cash
2024-05-20;230f4e94-4789-49fb-b1a8-ed3a6b30cc2d;633255012626;Toys;5;29.99;0.0;Colombia;PayPal
2024-07-19;02124620-8b28-41f2-b459-04f652cdc1e4;781361791149;Home;8;699.99;0.2;España;Bank Transfer
2024-10-28;fc34f49d-ac19-4de6-abb5-b0d1525950bc;150865221226;Electronics;5;2399.99;0.0;Colombia;Credit Card
2024-04-18;3c55783c-293f-4aeb-a1f6-70ee8ad936cc;462728484415;Home;3;159.99;0.1;Perú;Bank Transfer
2024-12-11;d303d985-0b28-42f4-a615-80ebdc553283;203155284557;Electronics;9;799.99;0.0;España;Bitcoin
2024-07-24;2eb851ec-79fe-4146-afbb-2c50bf0ac126;998455307303;Food;9;9.99;0.05;Perú;Bitcoin
2024-05-03;f35ed549-d2eb-4be9-b4dd-3966b3fd0fe1;468835035326;Clothing;8;199.99;0.1;Colombia;Cash
2024-11-03;e61cee60-3ac9-40c3-86b2-133860f847ee;424606732484;Toys;9;499.99;0.2;España;Cash
2024-07-18;2dca8add-5afe-4488-a6f4-987f8db72dcd;840193231119;Electronics;8;1199.99;0.15;Colombia;Debit Card
2024-11-11;03654d72-a12a-4dba-9cdc-ecf3dedae62f;229359062852;Electronics;4;1199.99;0.1;Colombia;Bank Transfer
2024-06-17;9913d14f-1e51-44f9-b373-e185d52a69a3;673490601824;Home;4;699.99;0.05;México;Bank Transfer
2024-02-26;9fb97a2a-0385-468a-88da-eab3bc1e7442;336800113817;Food;8;24.99;0.0;México;PayPal
2024-07-19;c2d9bd1a-16be-45da-94b4-376667aa0cd6;427024477443;Home;4;159.99;0.0;México;PayPal
2024-09-25;d27ea372-5f0b-4226-ab96-4e74c1c7b890;506230930150;Food;7;12.99;0.05;Chile;Cash
2024-05-18;dff936d9-213b-4222-a722-73d7dea92c15;557672372645;Toys;10;29.99;0.05;Chile;PayPal
2024-08-13;31d6f406-d1d0-4d9c-a38b-3f01760e2073;775841358874;Clothing;4;79.99;0.15;Perú;Debit Card
2024-12-13;51049d2b-c6e8-4323-9a05-7fb805334a38;557769274613;Home;7;159.99;0.05;Perú;Bitcoin
2024-01-18;10820caf-d921-4e62-ac46-597b2059c2b5;184026133986;Electronics;7;1199.99;0.0;Colombia;Bitcoin
2024-03-29;77f4e95b-cf42-4753-86cf-8f53ac8edc5f;583819300974;Electronics;9;999.99;0.0;Argentina;Cash
2024-04-11;a90a7d34-d870-44b7-acf4-68485d46a948;107439182087;Books;3;24.99;0.1;Chile;Credit Card
2024-12-04;b513568e-1624-4ea8-8926-7fba3b3c56fa;395790259942;Books;4;29.99;0.0;Perú;Bank Transfer
2024-08-01;aca4d8e2-6615-49fe-bb91-84f06463d269;461036450984;Food;5;12.99;0.0;España;PayPal
2024-03-26;816596fd-30b7-40bd-bc17-edc2a56df8fe;345274599684;Books;10;19.99;0.05;Chile;Cash
2024-03-17;f667477d-d4e4-4c52-a0d6-7b68619023df;781731146799;Electronics;4;1199.99;0.05;Argentina;Bank Transfer
2024-11-10;1b5471b6-c229-4049-ac7e-1a90d7d40b70;149877227644;Toys;4;29.99;0.05;Colombia;Debit Card
2024-11-12;71e045ad-dd82-4a32-9bab-a1acad55b728;275300080776;Books;1;24.99;0.1;Perú;Debit Card
2024-03-27;7c12f9ed-da86-4845-b955-70dbd7de82f5;520119036939;Home;10;89.99;0.0;México;PayPal
2024-06-15;e382e027-bf48-4bd4-af06-2d18846fa49d;843912101127;Home;7;699.99;0.0;España;Debit Card
2024-12-28;5af852e7-baf7-4657-a6c8-3e96191f24a2;735281936876;Food;3;1.99;0.05;Perú;Cash
2024-01-04;f9f4249b-da62-48e0-8276-baa0182ae1bf;781044557504;Electronics;7;999.99;0.05;Argentina;Bank Transfer
2024-06-13;0bfc2e91-3960-4c3c-acba-2871e1607d82;635433861878;Books;4;29.99;0.05;México;Cash
2024-10-10;b24dc701-5568-4996-acc7-23b7c6094da2;323668524108;Electronics;9;2399.99;0.15;Colombia;Debit Card
2024-11-03;287c9838-ce5a-48bc-89d2-a2b6c5f50c57;790383964652;Food;4;12.99;0.2;España;Bank Transfer
2024-05-29;08d420d9-bd66-48f4-9ef3-a6b3b1fb4556;998875326263;Clothing;10;129.99;0.0;Perú;PayPal
2024-12-26;52785e72-4047-48bd-bfa0-ac750bd7c57c;593449129575;Clothing;7;199.99;0.0;Colombia;Bitcoin
2024-06-29;a32f6dca-4611-4747-9ae4-1037f3673b16;418477225336;Home;1;89.99;0.1;España;Cash
2024-10-18;3c12d13d-3be6-435c-8fab-461aee59f22d;790108991430;Food;2;12.99;0.05;México;Credit Card
2024-05-03;62fca7a3-86e2-468a-b697-fb6b2f23e148;515578199503;Food;1;9.99;0.05;México;PayPal
2024-12-14;b059ac4e-a98d-4e93-b169-30818d451255;625131072300;Food;10;12.99;0.0;Perú;Debit Card
2024-04-13;8ecdb476-b4da-466f-9fe8-2d2b26f3e03c;343299193290;Toys;4;29.99;0.0;Perú;Debit Card
2024-08-11;da872385-db1d-4438-b6ed-4f202804bdbc;306033895004;Toys;8;29.99;0.1;Colombia;Cash
2024-06-22;fc1eed5f-ea61-4054-8598-88414e029296;322318685209;Books;8;19.99;0.0;Argentina;Bitcoin
2024-07-16;e6602b55-6172-4cfc-85cd-faffcc704810;195285042168;Books;9;19.99;0.05;Perú;Bitcoin
2024-11-17;0fb99f00-0db9-4679-be0b-705cf19692b1;207446501754;Books;1;29.99;0.0;Argentina;Credit Card
2024-10-11;79c8539e-b39b-456f-bbb2-71b804d3be00;463686373708;Clothing;4;79.99;0.0;Perú;Bank Transfer
2024-10-04;7b667297-bb35-4243-bb9a-3763f660a2b2;259925075287;Food;7;24.99;0.0;Argentina;Credit Card
2024-09-10;133ac9d5-d2f9-4e38-acae-c2c421c58f92;955486082239;Electronics;7;1199.99;0.1;España;Bitcoin
2024-06-06;3cb40b20-bf81-4a40-88ce-522bac485a0c;732668861378;Electronics;6;999.99;0.1;Chile;Cash
2024-09-23;c38eb976-3c85-4162-972d-675cfb5862ea;386908013659;Books;4;14.99;0.1;Perú;Bitcoin
2024-12-22;f68e0b41-f404-42cc-8c17-d9a867311deb;925443478549;Books;4;14.99;0.0;Argentina;Cash
2024-02-10;70a06865-4684-42e8-93c5-2e0f71a9ddea;122267379990;Clothing;4;79.99;0.0;México;Credit Card
2024-08-31;f0fc53a5-cfea-4f4a-b6e2-40ea937dd0ed;735477298609;Books;6;19.99;0.05;Argentina;Bitcoin
2024-08-30;c7cdce72-6022-4bd4-aebb-05d6d23775f6;970039306544;Home;7;89.99;0.05;Chile;Debit Card
2024-05-19;c6e1cfec-293f-4efd-8312-590a82d15a1b;534164951832;Food;1;12.99;0.0;Colombia;Bank Transfer
2024-03-25;54b95bf4-9d19-4d3a-bb34-5b1a5b18fc9f;664872187191;Books;8;14.99;0.0;España;Debit Card
2024-12-26;bf6eb099-8d08-4fd0-9656-47818b4daf66;272013508873;Toys;6;49.99;0.05;México;Credit Card
2024-09-14;3b765cbf-0339-4f3e-9199-67d14ddb91da;505821169188;Clothing;5;39.99;0.0;Perú;Credit Card
2024-08-23;26323320-80b9-44f2-8d4a-09ea2b63a305;349766720673;Food;2;9.99;0.0;Perú;PayPal
2024-10-11;b922ab5e-06fe-46f3-9d87-406be42bd65a;946015742826;Books;8;29.99;0.15;Chile;Bank Transfer
2024-12-20;885c6508-b095-4228-8986-dda1f3100238;488220674895;Electronics;8;799.99;0.15;Chile;Bitcoin
2024-12-10;d5d11ab5-11c1-4fcf-985c-35d776acdb5c;448132882125;Food;5;12.99;0.1;Argentina;Bank Transfer
2024-12-02;3ca5f5b8-652a-43b2-8f58-ed08a05f559e;442739741822;Toys;1;29.99;0.0;México;Bitcoin
2024-09-05;bb575f65-a250-42e5-9569-7f21dfaf43b3;537028201029;Electronics;2;999.99;0.05;España;Debit Card
2024-08-01;aa836045-fc1d-4a55-ac2f-5ab8b510931b;846201471020;Home;2;159.99;0.1;Colombia;Bank Transfer
2024-07-18;afcbd127-c4c9-43bd-9d61-9a5e9c4289be;385354727438;Clothing;6;129.99;0.0;España;Bank Transfer
2024-10-12;cad05e2b-36e6-4d6c-ad40-c95ac4e281ad;378323124708;Electronics;2;1199.99;0.0;Argentina;Debit Card
2024-12-11;c1bd4506-b4dc-4bb2-8b35-c685764b9363;599130144708;Electronics;9;999.99;0.0;España;Bitcoin
2024-12-13;c639ce9b-ac2e-4c38-9d5a-e7a23d0d4f79;571392885055;Toys;9;49.99;0.0;Argentina;Debit Card
2024-12-28;247ff5ef-f73c-4ce8-80b8-7ef9b99d7cc9;820535191323;Food;6;12.99;0.0;Chile;Debit Card
2024-08-06;1b36609b-954b-4f97-900d-36d4f0dbd3c5;854060636895;Books;7;19.99;0.15;Chile;Credit Card
2024-09-25;052f89f2-7ec6-40e8-baa4-f99995892520;242635132081;Electronics;2;2399.99;0.0;Chile;Credit Card
2024-07-08;2e1dd642-5d2a-441a-ba64-cbf32ea825b8;216976399780;Food;7;9.99;0.05;Chile;Bank Transfer
2024-05-09;8f5b7992-cc61-42e8-9d7a-53f5b5a92290;597714972204;Books;10;19.99;0.0;México;Credit Card
2024-03-09;43a27f61-130f-40d1-8183-d20b13d2faf7;370825794569;Electronics;2;2399.99;0.1;Argentina;Debit Card
2024-10-10;7c1985f9-fa9e-4e22-8473-29e82c37ba82;573722364484;Toys;6;499.99;0.05;Perú;Bitcoin
2024-10-25;ff88254c-8044-41d7-bb26-8c5d5e8f097a;558146153081;Clothing;7;199.99;0.05;Chile;Credit Card
2024-02-22;ac84fb7f-738d-4c98-8e21-545e200e1a98;909995980303;Home;10;159.99;0.0;Argentina;Debit Card
2024-04-22;dda6b8e6-b3b5-4296-a902-5f736daffa6d;663597147874;Books;5;14.99;0.2;España;Debit Card
